,Datetime,SettlementPeriod,Price,Volume,signals
1124,2024-10-24 08:30:00,18,107.12,2041.35,0
1125,2024-10-24 09:00:00,19,105.15,2278.7,0
1126,2024-10-24 09:30:00,20,100.0,2096.4,0
1127,2024-10-24 10:00:00,21,93.91,2247.05,0
1128,2024-10-24 10:30:00,22,87.39,2231.9,0
1129,2024-10-24 11:00:00,23,83.11,2415.25,0
1130,2024-10-24 11:30:00,24,83.14,2378.7,0
1131,2024-10-24 12:00:00,25,85.5,2388.25,0
1132,2024-10-24 12:30:00,26,82.89,2546.85,0
1133,2024-10-24 13:00:00,27,79.08,2479.15,0
1134,2024-10-24 13:30:00,28,76.76,2717.4,0
1135,2024-10-24 14:00:00,29,86.88,2581.65,0
1136,2024-10-24 14:30:00,30,87.25,2668.05,0
1137,2024-10-24 15:00:00,31,103.62,1651.05,0
1138,2024-10-24 15:30:00,32,106.51,1592.35,0
1139,2024-10-24 16:00:00,33,108.15,1952.3,0
1140,2024-10-24 16:30:00,34,116.12,1864.3,0
1141,2024-10-24 17:00:00,35,118.47,1716.1,0
1142,2024-10-24 17:30:00,36,122.32,1892.2,0
1143,2024-10-24 18:00:00,37,113.94,2331.05,0
1144,2024-10-24 18:30:00,38,114.12,2568.95,0
1145,2024-10-24 19:00:00,39,109.63,2074.0,0
1146,2024-10-24 19:30:00,40,104.14,2051.3,0
1147,2024-10-24 20:00:00,41,98.11,2027.75,0
1148,2024-10-24 20:30:00,42,93.69,2079.35,0
1149,2024-10-24 21:00:00,43,89.53,2163.1,0
1150,2024-10-24 21:30:00,44,88.63,2041.6,0
1151,2024-10-24 22:00:00,45,85.92,1701.65,0
1152,2024-10-24 22:30:00,46,82.82,2035.95,0
1153,2024-10-24 23:00:00,47,74.88,1105.25,0
1154,2024-10-24 23:30:00,48,76.94,1056.55,0
1155,2024-10-25 00:00:00,1,77.11,1203.05,0
1156,2024-10-25 00:30:00,2,77.89,1110.9,0
1157,2024-10-25 01:00:00,3,79.15,1360.25,0
1158,2024-10-25 01:30:00,4,84.32,1455.1,0
1159,2024-10-25 02:00:00,5,85.45,1262.65,0
1160,2024-10-25 02:30:00,6,84.56,1085.1,0
1161,2024-10-25 03:00:00,7,81.0,960.1,0
1162,2024-10-25 03:30:00,8,81.0,967.95,0
1163,2024-10-25 04:00:00,9,81.37,1224.85,0
1164,2024-10-25 04:30:00,10,79.53,1242.35,0
1165,2024-10-25 05:00:00,11,100.21,1397.5,0
1166,2024-10-25 05:30:00,12,92.54,1787.3,0
1167,2024-10-25 06:00:00,13,102.67,1791.85,0
1168,2024-10-25 06:30:00,14,104.76,1641.0,0
1169,2024-10-25 07:00:00,15,119.6,2081.3,0
1170,2024-10-25 07:30:00,16,123.98,2296.45,0
1171,2024-10-25 08:00:00,17,114.16,1724.7,0
1172,2024-10-25 08:30:00,18,111.8,2120.0,0
1173,2024-10-25 09:00:00,19,110.66,1776.2,0
1174,2024-10-25 09:30:00,20,108.73,1774.6,0
1175,2024-10-25 10:00:00,21,106.99,1811.8,0
1176,2024-10-25 10:30:00,22,103.05,1820.45,0
1177,2024-10-25 11:00:00,23,92.96,1934.75,0
1178,2024-10-25 11:30:00,24,89.69,1856.0,0
1179,2024-10-25 12:00:00,25,85.37,2089.65,0
1180,2024-10-25 12:30:00,26,82.26,2406.65,0
1181,2024-10-25 13:00:00,27,84.39,2279.2,0
1182,2024-10-25 13:30:00,28,85.36,2295.1,0
1183,2024-10-25 14:00:00,29,85.31,2351.1,0
1184,2024-10-25 14:30:00,30,83.8,2339.0,0
1185,2024-10-25 15:00:00,31,97.02,2357.85,0
1186,2024-10-25 15:30:00,32,102.45,2523.6,0
1187,2024-10-25 16:00:00,33,110.7,2691.95,0
1188,2024-10-25 16:30:00,34,119.76,2560.15,0
1189,2024-10-25 17:00:00,35,140.03,3490.6,0
1190,2024-10-25 17:30:00,36,145.84,4034.45,0
1191,2024-10-25 18:00:00,37,136.58,3292.35,0
1192,2024-10-25 18:30:00,38,135.54,3227.7,0
1193,2024-10-25 19:00:00,39,126.3,2458.55,0
1194,2024-10-25 19:30:00,40,112.17,2211.75,0
1195,2024-10-25 20:00:00,41,102.93,1792.5,0
1196,2024-10-25 20:30:00,42,99.81,1717.85,0
1197,2024-10-25 21:00:00,43,99.47,2160.55,0
1198,2024-10-25 21:30:00,44,97.96,1620.65,0
1199,2024-10-25 22:00:00,45,94.28,1585.7,0
1200,2024-10-25 22:30:00,46,93.21,1868.3,0
1201,2024-10-25 23:00:00,47,93.17,1091.25,0
1202,2024-10-25 23:30:00,48,93.82,1080.65,0
1203,2024-10-26 00:00:00,1,83.19,1104.9,0
1204,2024-10-26 00:30:00,2,88.36,783.55,0
1205,2024-10-26 01:00:00,3,88.68,996.8,0
1206,2024-10-26 01:30:00,4,81.27,1136.75,0
1207,2024-10-26 02:00:00,5,83.04,1171.4,0
1208,2024-10-26 02:30:00,6,80.63,1139.95,0
1209,2024-10-26 03:00:00,7,83.7,1131.2,0
1210,2024-10-26 03:30:00,8,85.29,1688.05,0
1211,2024-10-26 04:00:00,9,95.88,1681.25,0
1212,2024-10-26 04:30:00,10,95.82,1765.1,0
1213,2024-10-26 05:00:00,11,81.58,1626.65,0
1214,2024-10-26 05:30:00,12,89.09,1766.9,0
1215,2024-10-26 06:00:00,13,82.22,1500.5,0
1216,2024-10-26 06:30:00,14,99.19,1577.55,0
1217,2024-10-26 07:00:00,15,90.24,1296.9,0
1218,2024-10-26 07:30:00,16,98.51,1368.85,0
1219,2024-10-26 08:00:00,17,93.52,1447.15,0
1220,2024-10-26 08:30:00,18,88.67,1581.6,0
1221,2024-10-26 09:00:00,19,91.36,1325.4,0
1222,2024-10-26 09:30:00,20,93.09,1295.2,0
1223,2024-10-26 10:00:00,21,77.98,1620.4,0
1224,2024-10-26 10:30:00,22,79.09,1939.35,0
1225,2024-10-26 11:00:00,23,71.73,1753.8,0
1226,2024-10-26 11:30:00,24,67.05,1894.15,0
1227,2024-10-26 12:00:00,25,70.04,2249.4,0
1228,2024-10-26 12:30:00,26,71.78,1998.15,0
1229,2024-10-26 13:00:00,27,76.15,2296.2,0
1230,2024-10-26 13:30:00,28,76.55,2474.9,0
1231,2024-10-26 14:00:00,29,85.1,1922.3,0
1232,2024-10-26 14:30:00,30,83.19,2037.85,0
1233,2024-10-26 15:00:00,31,89.97,1577.3,0
1234,2024-10-26 15:30:00,32,108.14,2445.6,0
1235,2024-10-26 16:00:00,33,117.89,2148.6,0
1236,2024-10-26 16:30:00,34,123.38,2162.3,0
1237,2024-10-26 17:00:00,35,119.47,2069.15,0
1238,2024-10-26 17:30:00,36,119.24,2061.75,0
1239,2024-10-26 18:00:00,37,114.02,1666.05,0
1240,2024-10-26 18:30:00,38,105.34,1608.9,0
1241,2024-10-26 19:00:00,39,104.01,1516.65,0
1242,2024-10-26 19:30:00,40,100.42,1664.9,0
1243,2024-10-26 20:00:00,41,102.24,1893.75,0
1244,2024-10-26 20:30:00,42,100.35,1513.5,0
1245,2024-10-26 21:00:00,43,98.61,1392.25,0
1246,2024-10-26 21:30:00,44,90.03,1864.7,0
1247,2024-10-26 22:00:00,45,78.53,1340.9,0
1248,2024-10-26 22:30:00,46,89.58,1552.4,0
1249,2024-10-26 23:00:00,47,81.11,1272.75,0
1250,2024-10-26 23:30:00,48,70.14,1395.3,0
1251,2024-10-27 00:00:00,1,63.58,964.65,0
1252,2024-10-27 00:30:00,2,58.65,991.25,0
1253,2024-10-27 01:00:00,3,56.45,1045.0,0
1254,2024-10-27 01:30:00,4,52.85,936.15,0
1255,2024-10-27 02:00:00,5,51.11,777.55,0
1256,2024-10-27 02:30:00,6,54.12,635.95,0
1257,2024-10-27 03:00:00,7,49.87,359.3,0
1258,2024-10-27 03:30:00,8,50.09,247.4,0
1259,2024-10-27 04:00:00,9,55.94,213.0,0
1260,2024-10-27 04:30:00,10,56.73,158.2,0
1261,2024-10-27 05:00:00,11,63.31,59.95,0
1262,2024-10-27 05:30:00,12,72.46,25.25,0
1263,2024-10-27 06:00:00,13,77.75,1254.05,0
1264,2024-10-27 06:30:00,14,75.63,1640.3,0
1265,2024-10-27 07:00:00,15,80.66,1622.4,0
1266,2024-10-27 07:30:00,16,87.91,1571.6,0
1267,2024-10-27 08:00:00,17,100.82,980.3,0
1268,2024-10-27 08:30:00,18,106.85,1082.9,0
1269,2024-10-27 09:00:00,19,104.34,1424.15,0
1270,2024-10-27 09:30:00,20,100.24,1422.45,0
1271,2024-10-27 10:00:00,21,89.19,1476.2,0
1272,2024-10-27 10:30:00,22,81.21,1529.3,0
1273,2024-10-27 11:00:00,23,70.99,2183.15,0
1274,2024-10-27 11:30:00,24,60.23,2233.8,0
1275,2024-10-27 12:00:00,25,56.61,2085.5,0
1276,2024-10-27 12:30:00,26,48.41,2604.75,0
1277,2024-10-27 13:00:00,27,66.66,3237.7,0
1278,2024-10-27 13:30:00,28,61.55,2860.15,0
1279,2024-10-27 14:00:00,29,68.38,3088.9,1
1280,2024-10-27 14:30:00,30,67.98,3279.85,0
1281,2024-10-27 15:00:00,31,69.71,3274.8,0
1282,2024-10-27 15:30:00,32,76.12,2780.45,0
1283,2024-10-27 16:00:00,33,94.57,2965.35,0
1284,2024-10-27 16:30:00,34,108.71,2465.8,0
1285,2024-10-27 17:00:00,35,118.85,1975.2,0
1286,2024-10-27 17:30:00,36,112.9,2047.75,0
1287,2024-10-27 18:00:00,37,113.61,1962.1,0
1288,2024-10-27 18:30:00,38,96.27,1806.35,0
1289,2024-10-27 19:00:00,39,94.43,2010.75,0
1290,2024-10-27 19:30:00,40,91.56,2239.4,-1
1291,2024-10-27 20:00:00,41,83.43,2284.7,0
1292,2024-10-27 20:30:00,42,95.65,32.05,0
1293,2024-10-27 21:00:00,43,96.55,190.25,0
1294,2024-10-27 21:30:00,44,86.88,397.35,0
1295,2024-10-27 22:00:00,45,84.28,524.9,0
1296,2024-10-27 22:30:00,46,70.73,989.7,0
1297,2024-10-27 23:00:00,47,43.22,947.2,0
1298,2024-10-27 23:30:00,48,39.46,1428.55,0
1299,2024-10-28 00:00:00,1,32.73,1459.95,0
1300,2024-10-28 00:30:00,2,37.59,1450.65,0
1301,2024-10-28 01:00:00,3,29.22,1155.65,0
1302,2024-10-28 01:30:00,4,23.59,1345.8,0
1303,2024-10-28 02:00:00,5,22.04,1201.9,0
1304,2024-10-28 02:30:00,6,19.71,1124.45,0
1305,2024-10-28 03:00:00,7,19.06,1142.95,0
1306,2024-10-28 03:30:00,8,15.7,1078.55,0
1307,2024-10-28 04:00:00,9,16.55,1183.55,0
1308,2024-10-28 04:30:00,10,19.62,1063.75,0
1309,2024-10-28 05:00:00,11,22.51,1352.1,0
1310,2024-10-28 05:30:00,12,25.21,1543.4,0
1311,2024-10-28 06:00:00,13,47.19,2000.8,0
1312,2024-10-28 06:30:00,14,68.21,2362.4,0
1313,2024-10-28 07:00:00,15,69.42,3662.8,0
1314,2024-10-28 07:30:00,16,77.06,3917.55,0
1315,2024-10-28 08:00:00,17,74.16,3090.1,0
1316,2024-10-28 08:30:00,18,81.08,3048.3,0
1317,2024-10-28 09:00:00,19,85.05,3486.75,0
1318,2024-10-28 09:30:00,20,86.61,3622.5,0
1319,2024-10-28 10:00:00,21,84.29,3128.65,0
1320,2024-10-28 10:30:00,22,82.05,2961.6,0
1321,2024-10-28 11:00:00,23,79.96,2446.95,0
1322,2024-10-28 11:30:00,24,82.47,2797.6,0
1323,2024-10-28 12:00:00,25,85.52,2240.3,0
1324,2024-10-28 12:30:00,26,97.22,2884.85,0
1325,2024-10-28 13:00:00,27,92.87,3421.45,0
1326,2024-10-28 13:30:00,28,86.82,3802.8,0
1327,2024-10-28 14:00:00,29,91.78,4017.7,0
1328,2024-10-28 14:30:00,30,89.92,4267.55,0
1329,2024-10-28 15:00:00,31,103.45,3036.3,0
1330,2024-10-28 15:30:00,32,109.61,3200.95,0
1331,2024-10-28 16:00:00,33,108.26,3234.7,0
1332,2024-10-28 16:30:00,34,107.44,3401.4,0
1333,2024-10-28 17:00:00,35,103.59,3253.2,0
1334,2024-10-28 17:30:00,36,109.0,3648.8,0
1335,2024-10-28 18:00:00,37,115.06,3602.55,0
1336,2024-10-28 18:30:00,38,110.31,3839.7,0
1337,2024-10-28 19:00:00,39,103.69,2642.65,0
1338,2024-10-28 19:30:00,40,93.6,2294.9,0
1339,2024-10-28 20:00:00,41,92.81,2289.05,0
1340,2024-10-28 20:30:00,42,89.2,2408.9,0
1341,2024-10-28 21:00:00,43,93.34,2120.75,0
1342,2024-10-28 21:30:00,44,90.75,2179.45,0
1343,2024-10-28 22:00:00,45,83.84,2393.0,0
1344,2024-10-28 22:30:00,46,83.79,2332.3,0
1345,2024-10-28 23:00:00,47,95.38,924.85,0
1346,2024-10-28 23:30:00,48,96.89,1129.55,0
1347,2024-10-29 00:00:00,1,96.2,854.65,0
1348,2024-10-29 00:30:00,2,104.2,1137.1,0
1349,2024-10-29 01:00:00,3,96.46,1045.2,0
1350,2024-10-29 01:30:00,4,95.69,1343.65,0
1351,2024-10-29 02:00:00,5,92.06,1107.4,0
1352,2024-10-29 02:30:00,6,87.69,1239.4,0
1353,2024-10-29 03:00:00,7,95.06,929.25,0
1354,2024-10-29 03:30:00,8,88.53,1169.35,0
1355,2024-10-29 04:00:00,9,93.28,1063.6,0
1356,2024-10-29 04:30:00,10,87.23,1400.55,0
1357,2024-10-29 05:00:00,11,98.14,1494.45,0
1358,2024-10-29 05:30:00,12,82.82,1871.85,0
1359,2024-10-29 06:00:00,13,83.26,1815.75,0
1360,2024-10-29 06:30:00,14,79.3,2178.5,0
1361,2024-10-29 07:00:00,15,75.22,1616.5,0
1362,2024-10-29 07:30:00,16,87.94,1974.0,0
1363,2024-10-29 08:00:00,17,85.14,1737.35,0
1364,2024-10-29 08:30:00,18,89.41,1725.75,0
1365,2024-10-29 09:00:00,19,84.94,1767.8,0
1366,2024-10-29 09:30:00,20,82.33,2017.45,0
1367,2024-10-29 10:00:00,21,80.6,2045.55,0
1368,2024-10-29 10:30:00,22,78.92,2412.3,0
1369,2024-10-29 11:00:00,23,77.72,2607.75,0
1370,2024-10-29 11:30:00,24,80.48,2211.25,0
1371,2024-10-29 12:00:00,25,82.46,1988.0,0
1372,2024-10-29 12:30:00,26,80.86,2342.95,0
1373,2024-10-29 13:00:00,27,91.72,2248.5,0
1374,2024-10-29 13:30:00,28,94.1,2305.65,0
1375,2024-10-29 14:00:00,29,101.12,2705.2,0
1376,2024-10-29 14:30:00,30,99.91,3021.9,0
1377,2024-10-29 15:00:00,31,107.11,2576.0,0
1378,2024-10-29 15:30:00,32,111.86,2835.2,0
1379,2024-10-29 16:00:00,33,113.04,3405.7,0
1380,2024-10-29 16:30:00,34,125.46,3688.45,0
1381,2024-10-29 17:00:00,35,126.37,3788.4,0
1382,2024-10-29 17:30:00,36,134.75,4030.55,0
1383,2024-10-29 18:00:00,37,123.49,3716.4,0
1384,2024-10-29 18:30:00,38,123.27,3823.7,0
1385,2024-10-29 19:00:00,39,105.59,2366.4,0
1386,2024-10-29 19:30:00,40,95.4,1953.75,0
1387,2024-10-29 20:00:00,41,96.29,2130.6,0
1388,2024-10-29 20:30:00,42,89.24,1732.05,0
1389,2024-10-29 21:00:00,43,90.23,1369.65,0
1390,2024-10-29 21:30:00,44,90.74,1644.8,0
1391,2024-10-29 22:00:00,45,91.3,1523.6,0
1392,2024-10-29 22:30:00,46,92.52,1850.05,0
1393,2024-10-29 23:00:00,47,85.03,1050.35,0
1394,2024-10-29 23:30:00,48,94.27,1142.5,0
1395,2024-10-30 00:00:00,1,91.62,817.3,0
1396,2024-10-30 00:30:00,2,84.66,1108.25,0
1397,2024-10-30 01:00:00,3,86.26,895.4,0
1398,2024-10-30 01:30:00,4,81.8,931.8,0
1399,2024-10-30 02:00:00,5,80.43,912.3,0
1400,2024-10-30 02:30:00,6,80.39,990.85,0
1401,2024-10-30 03:00:00,7,79.62,1196.2,0
1402,2024-10-30 03:30:00,8,78.99,1025.0,0
1403,2024-10-30 04:00:00,9,80.85,1104.1,0
1404,2024-10-30 04:30:00,10,80.72,1221.35,0
1405,2024-10-30 05:00:00,11,85.39,1190.1,0
1406,2024-10-30 05:30:00,12,82.78,1552.15,0
1407,2024-10-30 06:00:00,13,86.32,1399.4,0
1408,2024-10-30 06:30:00,14,86.84,1384.1,0
1409,2024-10-30 07:00:00,15,83.95,1738.45,0
1410,2024-10-30 07:30:00,16,96.6,1724.5,0
1411,2024-10-30 08:00:00,17,96.99,1549.1,0
1412,2024-10-30 08:30:00,18,103.44,1821.4,0
1413,2024-10-30 09:00:00,19,103.94,2123.1,0
1414,2024-10-30 09:30:00,20,104.27,2560.7,0
1415,2024-10-30 10:00:00,21,100.25,2148.0,0
1416,2024-10-30 10:30:00,22,101.56,2498.15,0
1417,2024-10-30 11:00:00,23,105.8,2749.0,0
1418,2024-10-30 11:30:00,24,104.75,2512.8,0
1419,2024-10-30 12:00:00,25,101.62,2951.1,0
1420,2024-10-30 12:30:00,26,105.95,2913.4,0
1421,2024-10-30 13:00:00,27,109.71,2589.2,0
1422,2024-10-30 13:30:00,28,105.0,3302.1,0
1423,2024-10-30 14:00:00,29,99.34,3317.15,0
1424,2024-10-30 14:30:00,30,101.9,3431.15,0
1425,2024-10-30 15:00:00,31,121.56,2669.05,0
1426,2024-10-30 15:30:00,32,115.69,2932.05,0
1427,2024-10-30 16:00:00,33,105.84,3046.55,0
1428,2024-10-30 16:30:00,34,124.58,2806.15,0
1429,2024-10-30 17:00:00,35,114.92,3385.2,0
1430,2024-10-30 17:30:00,36,111.55,3527.55,0
1431,2024-10-30 18:00:00,37,114.58,4116.25,0
1432,2024-10-30 18:30:00,38,115.33,3500.1,0
1433,2024-10-30 19:00:00,39,98.89,3255.9,0
1434,2024-10-30 19:30:00,40,93.91,2790.45,0
1435,2024-10-30 20:00:00,41,93.89,2750.25,0
1436,2024-10-30 20:30:00,42,93.93,2739.55,0
1437,2024-10-30 21:00:00,43,91.02,1771.85,0
1438,2024-10-30 21:30:00,44,84.91,2018.9,0
1439,2024-10-30 22:00:00,45,87.39,1976.25,0
1440,2024-10-30 22:30:00,46,88.49,1904.65,0
1441,2024-10-30 23:00:00,47,75.49,1810.55,0
1442,2024-10-30 23:30:00,48,74.31,1670.05,0
1443,2024-10-31 00:00:00,1,96.2,854.65,0
1444,2024-10-31 00:30:00,2,104.2,1137.1,0
1445,2024-10-31 01:00:00,3,96.46,1045.2,0
1446,2024-10-31 01:30:00,4,95.69,1343.65,0
1447,2024-10-31 02:00:00,5,92.06,1107.4,0
1448,2024-10-31 02:30:00,6,87.69,1239.4,0
1449,2024-10-31 03:00:00,7,95.06,929.25,0
1450,2024-10-31 03:30:00,8,88.53,1169.35,0
1451,2024-10-31 04:00:00,9,93.28,1063.6,0
1452,2024-10-31 04:30:00,10,87.23,1400.55,0
1453,2024-10-31 05:00:00,11,98.14,1494.45,0
1454,2024-10-31 05:30:00,12,82.82,1871.85,0
1455,2024-10-31 06:00:00,13,83.26,1815.75,0
1456,2024-10-31 06:30:00,14,79.3,2178.5,0
1457,2024-10-31 07:00:00,15,75.22,1616.5,0
1458,2024-10-31 07:30:00,16,87.94,1974.0,0
1459,2024-10-31 08:00:00,17,85.14,1737.35,0
1460,2024-10-31 08:30:00,18,89.41,1725.75,0
1461,2024-10-31 09:00:00,19,84.94,1767.8,0
1462,2024-10-31 09:30:00,20,82.33,2017.45,0
1463,2024-10-31 10:00:00,21,80.6,2045.55,0
1464,2024-10-31 10:30:00,22,78.92,2412.3,0
1465,2024-10-31 11:00:00,23,77.72,2607.75,0
1466,2024-10-31 11:30:00,24,80.48,2211.25,0
1467,2024-10-31 12:00:00,25,82.46,1988.0,0
1468,2024-10-31 12:30:00,26,80.86,2342.95,0
1469,2024-10-31 13:00:00,27,91.72,2248.5,0
1470,2024-10-31 13:30:00,28,94.1,2305.65,0
1471,2024-10-31 14:00:00,29,101.12,2705.2,0
1472,2024-10-31 14:30:00,30,99.91,3021.9,0
1473,2024-10-31 15:00:00,31,107.11,2576.0,0
1474,2024-10-31 15:30:00,32,111.86,2835.2,0
1475,2024-10-31 16:00:00,33,113.04,3405.7,0
1476,2024-10-31 16:30:00,34,125.46,3688.45,0
1477,2024-10-31 17:00:00,35,126.37,3788.4,0
1478,2024-10-31 17:30:00,36,134.75,4030.55,0
1479,2024-10-31 18:00:00,37,123.49,3716.4,0
1480,2024-10-31 18:30:00,38,123.27,3823.7,0
1481,2024-10-31 19:00:00,39,105.59,2366.4,0
1482,2024-10-31 19:30:00,40,95.4,1953.75,0
1483,2024-10-31 20:00:00,41,96.29,2130.6,0
1484,2024-10-31 20:30:00,42,89.24,1732.05,0
1485,2024-10-31 21:00:00,43,90.23,1369.65,0
1486,2024-10-31 21:30:00,44,90.74,1644.8,0
1487,2024-10-31 22:00:00,45,91.3,1523.6,0
1488,2024-10-31 22:30:00,46,92.52,1850.05,0
1489,2024-10-31 23:00:00,47,85.03,1050.35,0
1490,2024-10-31 23:30:00,48,94.27,1142.5,0
1491,2024-11-01 00:00:00,1,91.62,817.3,0
1492,2024-11-01 00:30:00,2,84.66,1108.25,0
1493,2024-11-01 01:00:00,3,86.26,895.4,0
1494,2024-11-01 01:30:00,4,81.8,931.8,0
1495,2024-11-01 02:00:00,5,80.43,912.3,0
1496,2024-11-01 02:30:00,6,80.39,990.85,0
1497,2024-11-01 03:00:00,7,79.62,1196.2,0
1498,2024-11-01 03:30:00,8,78.99,1025.0,0
1499,2024-11-01 04:00:00,9,80.85,1104.1,0
1500,2024-11-01 04:30:00,10,80.72,1221.35,0
1501,2024-11-01 05:00:00,11,85.39,1190.1,0
1502,2024-11-01 05:30:00,12,82.78,1552.15,0
1503,2024-11-01 06:00:00,13,86.32,1399.4,0
1504,2024-11-01 06:30:00,14,86.84,1384.1,0
1505,2024-11-01 07:00:00,15,83.95,1738.45,0
1506,2024-11-01 07:30:00,16,96.6,1724.5,0
1507,2024-11-01 08:00:00,17,96.99,1549.1,0
1508,2024-11-01 08:30:00,18,103.44,1821.4,0
1509,2024-11-01 09:00:00,19,103.94,2123.1,0
1510,2024-11-01 09:30:00,20,104.27,2560.7,0
1511,2024-11-01 10:00:00,21,100.25,2148.0,0
1512,2024-11-01 10:30:00,22,101.56,2498.15,0
1513,2024-11-01 11:00:00,23,105.8,2749.0,0
1514,2024-11-01 11:30:00,24,104.75,2512.8,0
1515,2024-11-01 12:00:00,25,101.62,2951.1,0
1516,2024-11-01 12:30:00,26,105.95,2913.4,0
1517,2024-11-01 13:00:00,27,109.71,2589.2,0
1518,2024-11-01 13:30:00,28,105.0,3302.1,0
1519,2024-11-01 14:00:00,29,99.34,3317.15,0
1520,2024-11-01 14:30:00,30,101.9,3431.15,0
1521,2024-11-01 15:00:00,31,121.56,2669.05,0
1522,2024-11-01 15:30:00,32,115.69,2932.05,0
1523,2024-11-01 16:00:00,33,105.84,3046.55,0
1524,2024-11-01 16:30:00,34,124.58,2806.15,0
1525,2024-11-01 17:00:00,35,114.92,3385.2,0
1526,2024-11-01 17:30:00,36,111.55,3527.55,0
1527,2024-11-01 18:00:00,37,114.58,4116.25,0
1528,2024-11-01 18:30:00,38,115.33,3500.1,0
1529,2024-11-01 19:00:00,39,98.89,3255.9,0
1530,2024-11-01 19:30:00,40,93.91,2790.45,0
1531,2024-11-01 20:00:00,41,93.89,2750.25,0
1532,2024-11-01 20:30:00,42,93.93,2739.55,0
1533,2024-11-01 21:00:00,43,91.02,1771.85,0
1534,2024-11-01 21:30:00,44,84.91,2018.9,0
1535,2024-11-01 22:00:00,45,87.39,1976.25,0
1536,2024-11-01 22:30:00,46,88.49,1904.65,0
1537,2024-11-01 23:00:00,47,75.49,1810.55,0
1538,2024-11-01 23:30:00,48,74.31,1670.05,0
1539,2024-11-02 00:00:00,1,79.53,901.9,0
1540,2024-11-02 00:30:00,2,85.19,1063.45,0
1541,2024-11-02 01:00:00,3,78.91,697.2,0
1542,2024-11-02 01:30:00,4,75.04,812.85,0
1543,2024-11-02 02:00:00,5,75.28,758.5,0
1544,2024-11-02 02:30:00,6,74.05,982.0,0
1545,2024-11-02 03:00:00,7,73.75,1002.45,0
1546,2024-11-02 03:30:00,8,72.81,868.05,0
1547,2024-11-02 04:00:00,9,73.42,935.75,0
1548,2024-11-02 04:30:00,10,70.94,886.65,0
1549,2024-11-02 05:00:00,11,73.85,878.6,0
1550,2024-11-02 05:30:00,12,71.26,734.85,0
1551,2024-11-02 06:00:00,13,73.59,893.7,0
1552,2024-11-02 06:30:00,14,74.97,1078.2,0
1553,2024-11-02 07:00:00,15,72.87,1084.4,0
1554,2024-11-02 07:30:00,16,79.43,1169.75,0
1555,2024-11-02 08:00:00,17,79.39,1065.35,0
1556,2024-11-02 08:30:00,18,80.86,1256.55,0
1557,2024-11-02 09:00:00,19,74.74,1348.9,0
1558,2024-11-02 09:30:00,20,73.04,1349.45,0
1559,2024-11-02 10:00:00,21,75.21,1621.65,0
1560,2024-11-02 10:30:00,22,77.93,1566.1,0
1561,2024-11-02 11:00:00,23,77.6,1692.55,0
1562,2024-11-02 11:30:00,24,79.01,2010.75,0
1563,2024-11-02 12:00:00,25,79.31,1757.45,0
1564,2024-11-02 12:30:00,26,80.53,1931.2,0
1565,2024-11-02 13:00:00,27,84.69,1818.5,0
1566,2024-11-02 13:30:00,28,83.63,1934.1,0
1567,2024-11-02 14:00:00,29,93.08,2235.65,0
1568,2024-11-02 14:30:00,30,89.83,2821.75,0
1569,2024-11-02 15:00:00,31,104.76,1940.35,0
1570,2024-11-02 15:30:00,32,104.65,1729.55,0
1571,2024-11-02 16:00:00,33,108.61,2080.4,0
1572,2024-11-02 16:30:00,34,114.0,2160.55,0
1573,2024-11-02 17:00:00,35,114.89,2442.55,0
1574,2024-11-02 17:30:00,36,115.68,2312.75,0
1575,2024-11-02 18:00:00,37,113.39,2209.35,0
1576,2024-11-02 18:30:00,38,108.07,2374.3,0
1577,2024-11-02 19:00:00,39,105.43,1764.45,0
1578,2024-11-02 19:30:00,40,97.74,2158.8,0
1579,2024-11-02 20:00:00,41,88.01,1488.1,0
1580,2024-11-02 20:30:00,42,95.37,1426.6,0
1581,2024-11-02 21:00:00,43,84.32,1093.5,0
1582,2024-11-02 21:30:00,44,83.59,1009.75,0
1583,2024-11-02 22:00:00,45,81.48,1107.6,0
1584,2024-11-02 22:30:00,46,83.74,1154.5,0
1585,2024-11-02 23:00:00,47,78.02,761.7,0
1586,2024-11-02 23:30:00,48,76.68,834.3,0
1587,2024-11-03 00:00:00,1,75.16,919.4,0
1588,2024-11-03 00:30:00,2,77.01,1035.8,0
1589,2024-11-03 01:00:00,3,75.16,996.95,0
1590,2024-11-03 01:30:00,4,74.51,1334.95,0
1591,2024-11-03 02:00:00,5,75.78,1006.5,0
1592,2024-11-03 02:30:00,6,75.21,1095.05,0
1593,2024-11-03 03:00:00,7,73.33,897.3,0
1594,2024-11-03 03:30:00,8,74.19,1049.9,0
1595,2024-11-03 04:00:00,9,74.54,1022.65,0
1596,2024-11-03 04:30:00,10,74.3,1014.45,0
1597,2024-11-03 05:00:00,11,77.24,903.8,0
1598,2024-11-03 05:30:00,12,77.97,868.65,0
1599,2024-11-03 06:00:00,13,80.56,1365.1,0
1600,2024-11-03 06:30:00,14,79.86,1287.3,0
1601,2024-11-03 07:00:00,15,81.44,1586.0,0
1602,2024-11-03 07:30:00,16,85.82,1931.7,0
1603,2024-11-03 08:00:00,17,90.61,1911.35,0
1604,2024-11-03 08:30:00,18,92.4,2030.0,0
1605,2024-11-03 09:00:00,19,94.66,2111.15,0
1606,2024-11-03 09:30:00,20,98.43,2032.45,0
